date,open,close,low,high,volume,money
1991/2/21,134.24,134.28,133.67,134.28,3220000.0,1771700.0
1991/2/22,134.85,134.87,134.28,134.87,3427000.0,2003800.0
1991/2/25,134.37,134.4,134.33,134.87,810000.0,621000.0
1991/2/26,133.9,133.93,133.9,134.44,1094000.0,2545700.0
1991/2/27,133.44,133.47,133.44,133.98,214000.0,142000.0
1991/2/28,132.99,133.01,132.98,133.52,2258000.0,1188000.0
1991/3/1,132.53,132.53,132.47,132.53,7124000.0,3777300.0
1991/3/4,132.09,131.99,131.98,132.09,2518000.0,1418000.0
1991/3/5,131.42,131.46,131.41,131.99,982000.0,934700.0
1991/3/6,130.89,130.94,130.89,130.95,719000.0,1345400.0
1991/3/7,130.41,130.41,130.41,130.94,568000.0,427500.0
1991/3/8,129.84,129.89,129.84,130.41,933000.0,541800.0
1991/3/11,129.3,129.31,129.3,129.89,514000.0,299500.0
1991/3/12,128.73,128.77,128.73,129.31,957000.0,783100.0
1991/3/13,126.13,126.15,126.13,128.77,498000.0,418300.0
1991/3/14,125.61,125.63,125.61,126.15,326000.0,242600.0
1991/3/15,125.08,125.17,125.08,125.62,790000.0,403500.0
1991/3/18,124.7,124.71,124.69,125.17,1250000.0,1210400.0
1991/3/19,124.23,124.22,124.22,124.71,892000.0,682900.0
1991/3/20,123.66,123.66,123.63,124.21,678000.0,433100.0
1991/3/21,123.14,123.12,123.12,123.66,151000.0,131100.0
1991/3/22,122.62,122.62,122.62,123.12,207000.0,120100.0
1991/3/25,122.12,122.12,122.1,122.62,443000.0,324200.0
1991/3/26,121.62,121.62,121.62,122.14,1164000.0,709000.0
1991/3/27,121.12,121.12,121.12,121.64,668000.0,366000.0
1991/3/28,120.65,120.61,120.61,121.15,961000.0,505700.0
1991/3/29,120.16,120.19,120.11,120.61,2185000.0,2186200.0
1991/4/1,120.69,120.73,119.68,120.73,11999000.0,5666700.0
1991/4/2,121.21,121.21,120.73,121.29,816000.0,387600.0
1991/4/3,121.71,121.71,121.21,121.71,2063000.0,977200.0
1991/4/4,122.2,121.72,121.24,122.2,10517000.0,5045900.0
1991/4/5,121.07,121.54,121.03,121.73,11589000.0,6035600.0
1991/4/8,121.11,121.09,121.05,121.11,1862000.0,1675800.0
1991/4/9,120.6,120.62,120.6,121.1,320000.0,297100.0
1991/4/10,120.15,120.16,120.09,120.62,466000.0,281200.0
1991/4/11,119.64,119.64,119.62,120.16,239000.0,576800.0
1991/4/12,119.2,119.21,119.15,119.65,399000.0,301300.0
1991/4/15,118.73,118.77,118.72,119.22,301000.0,387000.0
1991/4/16,118.36,118.34,118.34,118.77,105000.0,177200.0
1991/4/17,117.92,117.9,117.89,118.34,201000.0,259500.0
1991/4/18,117.45,117.45,117.45,117.93,178000.0,133900.0
1991/4/19,117.08,117.08,117.05,117.5,646000.0,424700.0
1991/4/22,116.63,116.63,116.58,117.08,430000.0,321300.0
1991/4/23,116.21,116.19,116.15,116.63,282000.0,264400.0
1991/4/24,115.7,115.79,115.7,116.19,148000.0,121800.0
1991/4/25,115.38,115.36,115.33,115.79,1495000.0,998900.0
1991/4/26,116.31,115.56,114.52,116.31,13354000.0,5806800.0
1991/4/29,114.86,114.75,114.75,116.29,8411000.0,3610700.0
1991/4/30,113.89,113.94,113.89,114.87,4850000.0,2734200.0
1991/5/2,113.04,113.16,113.03,113.2,1465000.0,1124000.0
1991/5/3,112.46,112.41,112.3,113.17,4230000.0,2386900.0
1991/5/6,111.65,111.61,111.57,112.41,2764000.0,1423600.0
1991/5/7,110.8,110.82,110.8,110.9,1875000.0,907000.0
1991/5/8,110.16,110.03,110.0,110.82,423000.0,375200.0
1991/5/9,109.36,109.29,109.31,110.12,2266000.0,1215600.0
1991/5/10,108.61,108.53,108.53,109.4,249000.0,313200.0
1991/5/13,107.88,107.84,107.74,107.88,235000.0,182300.0
1991/5/14,107.21,107.19,107.06,107.84,267000.0,185400.0
1991/5/15,106.56,106.57,106.42,106.6,390000.0,307700.0
1991/5/16,105.83,105.77,105.69,105.86,3108000.0,1445900.0
1991/5/17,105.12,106.75,104.96,106.75,20192000.0,7633100.0
1991/5/20,107.76,107.82,106.71,107.82,863000.0,924200.0
1991/5/21,108.89,108.81,108.62,108.89,771000.0,1309600.0
1991/5/22,109.71,108.25,108.11,109.82,18677000.0,7967000.0
1991/5/23,107.52,109.08,107.35,109.16,5609000.0,2770500.0
1991/5/24,110.07,110.08,109.82,110.08,1024000.0,661000.0
1991/5/27,111.05,110.66,109.47,111.07,8619000.0,3827800.0
1991/5/28,111.61,111.68,111.36,111.68,1630000.0,970500.0
1991/5/29,112.75,112.75,111.67,112.75,530000.0,1320600.0
1991/5/30,113.74,113.82,112.77,113.82,388000.0,753500.0
1991/5/31,114.83,114.83,113.84,114.83,1211000.0,1470500.0
1991/6/3,115.9,115.97,114.89,115.97,954000.0,1643100.0
1991/6/4,117.12,117.12,116.83,117.12,3603000.0,2018600.0
1991/6/5,118.17,118.17,117.14,118.17,308000.0,279300.0
1991/6/6,119.26,119.35,118.17,119.33,266000.0,160500.0
1991/6/7,120.46,120.47,119.35,120.47,100000.0,83200.0
1991/6/10,121.65,121.67,120.47,121.67,400000.0,458900.0
1991/6/11,122.89,122.89,121.67,122.89,543000.0,375000.0
1991/6/12,123.9,124.11,122.89,124.11,1372000.0,735400.0
1991/6/13,125.33,125.34,123.65,125.34,20868000.0,11563800.0
1991/6/14,124.47,124.53,124.47,126.34,6633000.0,3541100.0
1991/6/17,125.63,125.77,123.54,125.77,6933000.0,4056700.0
1991/6/18,127.03,127.03,126.67,127.03,2030000.0,1015100.0
1991/6/19,128.12,128.29,127.03,128.29,1481000.0,744100.0
1991/6/20,129.55,129.57,129.21,129.57,2299000.0,1321300.0
1991/6/21,130.72,130.86,128.81,130.86,13613000.0,7746500.0
1991/6/24,132.1,132.17,131.8,132.17,1960000.0,1657800.0
1991/6/25,133.48,133.49,132.17,133.49,1624000.0,1296000.0
1991/6/26,134.83,134.83,133.49,134.83,3409000.0,2150000.0
1991/6/27,136.04,136.19,134.83,136.19,4497000.0,2521200.0
1991/6/28,137.41,137.56,136.19,137.56,4935000.0,3033000.0
1991/7/1,136.64,136.85,136.56,138.62,22940000.0,12469900.0
1991/7/2,135.91,135.96,135.69,135.96,2838000.0,3794100.0
1991/7/3,135.28,135.27,134.98,135.96,2715000.0,1818500.0
1991/7/4,136.63,136.63,134.19,136.63,13394000.0,8095100.0
1991/7/5,136.01,135.96,135.9,137.68,14540000.0,9394900.0
1991/7/8,135.26,135.28,134.93,135.28,5874000.0,2925900.0
1991/7/9,136.56,134.64,134.31,136.57,8442000.0,4174800.0
1991/7/10,134.4,133.99,133.72,135.6,6023000.0,2894600.0
1991/7/11,133.22,133.38,133.13,133.99,5073000.0,2417900.0
1991/7/12,132.8,132.8,132.42,133.38,3144000.0,1484100.0
1991/7/15,133.9,133.14,131.87,134.1,11938000.0,5534900.0
1991/7/16,134.39,134.47,133.14,134.47,2796000.0,1328500.0
1991/7/17,135.81,135.81,135.39,135.81,660000.0,397500.0
1991/7/18,137.17,137.17,135.81,137.17,847000.0,464400.0
1991/7/19,137.66,136.7,136.66,138.54,10823000.0,5242800.0
1991/7/22,138.07,138.07,136.7,138.07,2764000.0,1423200.0
1991/7/23,139.35,139.39,138.07,139.39,7241000.0,3548600.0
1991/7/24,140.66,140.68,138.69,140.74,5988000.0,2901500.0
1991/7/25,140.2,140.19,139.99,141.01,8390000.0,4080900.0
1991/7/26,140.11,140.66,139.27,141.46,9279000.0,4520800.0
1991/7/29,141.22,141.52,140.81,141.72,4771000.0,2350300.0
1991/7/30,142.39,142.39,141.39,142.45,5601000.0,2718000.0
1991/7/31,143.72,143.8,142.39,143.8,4051000.0,1993200.0
1991/8/1,145.12,145.24,143.8,145.24,4731000.0,2310500.0
1991/8/2,146.49,146.68,145.44,146.68,11744000.0,5825100.0
1991/8/5,148.06,148.15,146.68,148.15,5126000.0,2594000.0
1991/8/6,149.62,149.62,148.15,149.62,2001000.0,1065500.0
1991/8/7,150.93,151.12,149.62,151.12,1107000.0,580200.0
1991/8/8,152.57,152.61,151.12,152.61,1951000.0,1045400.0
1991/8/9,153.9,154.1,152.61,154.1,3715000.0,1990400.0
1991/8/12,155.34,155.54,154.1,155.54,3919000.0,2154200.0
1991/8/13,156.87,157.07,155.54,157.07,20039000.0,10529700.0
1991/8/14,158.3,158.63,158.11,158.63,5480000.0,2929200.0
1991/8/15,159.92,160.21,158.63,160.21,1537000.0,850800.0
1991/8/16,161.56,161.6,160.21,161.6,984000.0,581300.0
1991/8/19,163.21,163.21,161.6,163.21,985000.0,615000.0
1991/8/20,164.74,164.84,163.21,164.84,573000.0,388300.0
1991/8/21,166.49,166.49,164.84,166.49,3411000.0,2106400.0
1991/8/22,167.81,168.16,166.49,168.16,1296000.0,845700.0
1991/8/23,169.81,169.81,168.16,169.81,605000.0,502600.0
1991/8/26,171.51,171.51,169.81,171.51,643000.0,518100.0
1991/8/27,173.06,173.19,171.51,173.19,796000.0,521000.0
1991/8/28,174.82,174.92,173.19,174.92,804000.0,511400.0
1991/8/29,176.53,176.66,174.92,176.66,2608000.0,1629100.0
1991/8/30,178.2,178.43,176.66,178.43,6759000.0,4219200.0
1991/9/2,180.08,180.22,178.43,180.22,1408000.0,886900.0
1991/9/3,181.71,181.97,180.22,181.97,1475000.0,940300.0
1991/9/4,183.66,183.69,181.97,183.69,650000.0,470000.0
1991/9/5,185.48,185.51,183.69,185.51,1514000.0,1095200.0
1991/9/6,187.09,187.36,185.51,187.36,2765000.0,1761300.0
1991/9/9,189.1,189.24,187.36,189.24,3552000.0,2349600.0
1991/9/10,190.98,188.33,188.19,190.98,33434000.0,21507800.0
1991/9/11,187.29,187.22,186.86,187.29,21392000.0,14677400.0
1991/9/12,186.22,186.22,186.07,187.4,19699000.0,16265700.0
1991/9/13,188.0,187.79,185.01,188.04,37434000.0,24035000.0
1991/9/16,189.55,189.66,187.79,189.66,9933000.0,6343200.0
1991/9/17,191.16,188.65,188.28,191.18,28829000.0,18623900.0
1991/9/18,187.26,187.63,187.18,188.59,15822000.0,11015600.0
1991/9/19,187.65,186.88,186.49,189.21,23439000.0,14607500.0
1991/9/20,185.77,185.92,185.66,187.21,12075000.0,7417600.0
1991/9/23,185.0,185.0,184.71,185.92,4034000.0,2806700.0
1991/9/24,183.96,184.08,183.69,185.04,1426000.0,1002700.0
1991/9/25,182.8,183.19,182.8,184.08,1389000.0,934100.0
1991/9/26,182.21,182.33,181.93,183.19,6541000.0,4620200.0
1991/9/27,183.12,181.82,181.19,183.89,33728000.0,20416500.0
1991/9/30,180.28,180.92,180.27,181.95,25594000.0,22336000.0
1991/10/3,181.55,182.48,179.8,182.48,18741000.0,12330000.0
1991/10/4,184.29,184.29,183.59,184.29,7360000.0,5040000.0
1991/10/7,185.95,186.0,185.41,186.0,11369000.0,7291200.0
1991/10/8,187.59,187.49,186.0,187.61,23745000.0,15241600.0
1991/10/9,188.49,189.12,186.31,189.12,20989000.0,13440100.0
1991/10/10,190.71,191.01,189.12,191.01,6638000.0,4333500.0
1991/10/11,192.84,192.85,191.01,192.88,10981000.0,7251800.0
1991/10/14,194.06,194.67,192.32,194.69,21493000.0,13948000.0
1991/10/15,196.58,196.61,194.67,196.61,11002000.0,7265200.0
1991/10/16,198.51,198.57,196.61,198.57,9562000.0,6274000.0
1991/10/17,200.5,200.51,198.57,200.51,6077000.0,4136300.0
1991/10/18,202.5,202.51,200.51,202.51,2968000.0,2384100.0
1991/10/21,204.53,204.53,202.51,204.53,3537000.0,2514300.0
1991/10/22,206.06,206.53,204.53,206.53,2128000.0,1521100.0
1991/10/23,208.06,208.25,206.53,208.25,2623000.0,1980100.0
1991/10/24,210.2,210.07,208.25,210.2,19357000.0,13174200.0
1991/10/25,210.34,211.86,209.71,211.97,32650000.0,22263100.0
1991/10/28,213.5,213.98,211.86,213.98,3217000.0,2357900.0
1991/10/29,215.63,215.78,213.98,215.78,2697000.0,2069700.0
1991/10/30,216.37,216.43,215.78,216.43,2380000.0,1814500.0
1991/10/31,218.59,218.6,216.43,218.6,3929000.0,2914700.0
1991/11/1,220.71,220.72,218.6,220.72,5906000.0,4313400.0
1991/11/4,222.77,222.77,220.79,222.77,4474000.0,3352300.0
1991/11/5,224.44,224.65,222.77,224.65,2805000.0,2225600.0
1991/11/6,226.83,226.88,224.65,226.88,2848000.0,2188100.0
1991/11/7,228.93,228.93,226.88,228.93,4833000.0,4085100.0
1991/11/8,230.99,231.22,228.93,231.22,14406000.0,11039100.0
1991/11/11,233.48,233.55,231.22,233.55,2474000.0,2130800.0
1991/11/12,235.75,235.8,233.55,235.8,895000.0,914400.0
1991/11/13,236.51,236.67,235.8,236.67,799000.0,880000.0
1991/11/14,237.39,237.45,236.67,237.45,862000.0,940100.0
1991/11/15,238.25,238.25,237.45,238.25,2058000.0,1914800.0
1991/11/18,240.04,240.62,238.25,240.62,1885000.0,1534400.0
1991/11/19,242.24,242.24,240.62,242.24,2310000.0,2040900.0
1991/11/20,244.5,244.5,242.24,244.5,2325000.0,1929100.0
1991/11/21,246.26,246.31,244.5,246.31,2155000.0,2030500.0
1991/11/22,248.24,248.53,246.31,248.53,2133000.0,1954500.0
1991/11/25,250.84,250.85,248.53,250.85,2331000.0,1964000.0
1991/11/26,252.9,252.97,250.85,252.97,2454000.0,2326600.0
1991/11/27,255.27,255.45,252.97,255.45,2120000.0,1756900.0
1991/11/28,257.28,257.35,255.45,257.35,2502000.0,2251800.0
1991/11/29,259.68,259.6,257.35,259.85,33695000.0,28453900.0
1991/12/2,261.78,262.19,259.67,262.19,19128000.0,16310200.0
1991/12/3,264.64,264.81,262.19,264.81,1101000.0,1207600.0
1991/12/4,265.53,265.77,264.81,265.77,742000.0,903300.0
1991/12/5,266.48,266.66,265.77,266.66,2050000.0,2100300.0
1991/12/6,269.34,269.35,266.66,269.35,1613000.0,1798900.0
1991/12/9,270.27,270.27,269.35,270.27,1631000.0,1648800.0
1991/12/10,270.27,272.91,270.27,272.91,516000.0,665500.0
1991/12/11,273.53,273.71,272.91,273.71,669000.0,859000.0
1991/12/12,274.41,274.41,273.71,274.41,1577000.0,1644200.0
1991/12/13,276.81,277.0,274.41,277.0,746000.0,962300.0
1991/12/16,277.53,277.85,277.0,277.85,580000.0,817000.0
1991/12/17,278.67,278.68,277.85,278.68,493000.0,755000.0
1991/12/18,279.32,279.51,278.68,279.51,760000.0,893300.0
1991/12/19,279.98,280.17,279.51,280.17,1094000.0,1242700.0
1991/12/20,282.83,282.83,280.63,282.83,4393000.0,6268700.0
1991/12/23,285.65,285.65,282.83,285.65,1046000.0,1182100.0
1991/12/24,285.74,286.22,285.65,286.22,486000.0,593400.0
1991/12/25,287.09,287.15,286.22,287.15,573000.0,873600.0
1991/12/26,288.03,288.03,287.15,288.03,1168000.0,1422400.0
1991/12/27,290.65,290.85,288.03,290.85,1551000.0,1789500.0
1991/12/30,291.71,291.71,290.85,291.71,1165000.0,1881100.0
1991/12/31,292.48,292.75,291.71,292.75,584000.0,858900.0
1992/1/2,293.74,293.75,292.76,293.75,928000.0,1339600.0
1992/1/3,296.24,296.52,293.75,296.52,1436000.0,1842200.0
1992/1/6,297.68,297.68,296.52,297.68,3400000.0,4236000.0
1992/1/7,298.54,298.77,297.68,298.77,892000.0,1064000.0
1992/1/8,299.65,299.66,298.77,299.66,659000.0,930500.0
1992/1/9,300.61,300.62,299.66,300.62,943000.0,1244800.0
1992/1/10,301.82,301.83,300.62,301.83,1605000.0,2629600.0
1992/1/13,302.83,303.06,302.0,303.06,725000.0,1097500.0
1992/1/14,304.77,305.74,303.06,305.74,632000.0,858500.0
1992/1/15,306.62,306.63,305.74,306.63,259000.0,315000.0
1992/1/16,306.85,306.85,306.63,306.85,378000.0,488300.0
1992/1/17,307.37,307.38,306.85,307.38,250000.0,321900.0
1992/1/20,307.38,307.39,307.38,307.39,445000.0,503000.0
1992/1/21,307.87,307.87,307.39,307.87,534000.0,650500.0
1992/1/22,307.95,307.95,307.87,307.95,312000.0,439900.0
1992/1/23,308.53,308.53,307.95,308.53,413000.0,583200.0
1992/1/24,309.05,309.05,308.53,309.05,722000.0,1004000.0
1992/1/27,311.6,311.61,309.05,311.61,562000.0,750800.0
1992/1/28,311.67,311.84,311.61,311.84,664000.0,822800.0
1992/1/29,312.41,312.42,311.84,312.58,401000.0,450200.0
1992/1/30,312.73,312.73,312.42,312.73,391000.0,543800.0
1992/1/31,313.24,313.24,312.73,313.24,354000.0,586800.0
1992/2/3,314.18,314.18,313.24,314.18,305000.0,583300.0
1992/2/7,314.72,314.72,314.18,314.72,327000.0,527500.0
1992/2/10,315.55,315.56,314.72,315.56,354000.0,586600.0
1992/2/11,316.12,316.43,315.56,316.43,296000.0,460200.0
1992/2/12,316.43,316.44,316.43,316.44,270000.0,397300.0
1992/2/13,317.24,317.04,317.06,317.57,1020000.0,1686900.0
1992/2/14,319.45,319.68,317.04,319.68,457000.0,770900.0
1992/2/17,319.77,319.77,319.68,319.77,6369000.0,13782100.0
1992/2/18,338.98,337.11,319.77,339.16,7407000.0,12655300.0
1992/2/19,340.5,342.41,337.11,342.41,9401000.0,16501600.0
1992/2/20,345.22,347.99,342.41,348.01,10341000.0,20004800.0
1992/2/21,358.91,359.59,347.99,359.93,11582000.0,19254200.0
1992/2/24,361.11,360.5,359.59,361.62,30157000.0,18038400.0
1992/2/25,359.66,360.37,357.07,361.29,4862000.0,8037600.0
1992/2/26,359.85,360.1,359.27,360.76,5753000.0,8082700.0
1992/2/27,361.0,362.45,360.1,363.03,9524000.0,17931400.0
1992/2/28,364.15,364.66,362.45,364.67,9862000.0,26401900.0
1992/3/2,365.15,365.39,364.66,365.39,3405000.0,5644300.0
1992/3/3,366.79,367.0,365.39,367.25,2989000.0,3366100.0
1992/3/4,367.56,368.32,366.95,368.28,5614000.0,10365300.0
1992/3/5,369.31,369.76,368.11,369.88,8360000.0,14928600.0
1992/3/6,370.79,371.76,369.76,371.76,5237000.0,9958400.0
1992/3/9,372.26,373.53,371.88,374.06,20968000.0,22273800.0
1992/3/10,374.48,375.23,373.53,375.23,5011000.0,7452600.0
1992/3/11,375.87,376.14,374.98,376.25,4001000.0,11238000.0
1992/3/12,377.55,376.92,376.14,377.57,10326000.0,31594200.0
1992/3/13,376.58,376.38,376.38,377.19,2527000.0,4487900.0
1992/3/16,377.0,377.05,376.38,377.42,2646000.0,2266000.0
1992/3/17,377.5,377.49,377.03,377.84,890000.0,1340100.0
1992/3/18,377.94,377.66,377.49,378.32,4028000.0,2252900.0
1992/3/19,377.26,377.31,376.21,377.96,13628000.0,35111200.0
1992/3/20,377.91,377.99,377.31,378.03,3160000.0,7844900.0
1992/3/23,378.61,378.89,377.45,379.04,10290000.0,24375100.0
1992/3/24,378.53,378.69,378.05,379.5,4378000.0,7016700.0
1992/3/25,378.33,378.12,378.12,379.02,11820000.0,21445400.0
1992/3/26,379.29,379.13,377.64,379.34,10225000.0,24177800.0
1992/3/27,379.65,380.77,379.13,380.79,1892000.0,5469500.0
1992/3/30,381.54,381.44,380.76,381.56,12655000.0,40359400.0
1992/3/31,381.87,381.24,381.24,382.06,17391000.0,53853200.0
1992/4/1,381.55,381.01,381.01,381.85,4065000.0,7768000.0
1992/4/2,381.47,381.12,381.01,381.58,1673000.0,3193000.0
1992/4/3,381.44,381.33,381.12,381.57,1700000.0,3377000.0
1992/4/6,381.97,381.47,381.33,382.08,5298000.0,14543600.0
1992/4/7,381.95,381.93,381.47,382.1,10613000.0,30266400.0
1992/4/8,382.53,382.43,381.92,382.59,1866000.0,5277800.0
1992/4/9,381.93,381.65,381.65,382.88,3168000.0,7148200.0
1992/4/10,381.52,382.03,381.2,382.04,7066000.0,13499400.0
1992/4/13,387.27,391.11,382.03,392.28,20593000.0,52440300.0
1992/4/14,393.1,400.61,391.1,400.61,9415000.0,25184900.0
1992/4/15,400.35,406.72,398.23,406.72,10566000.0,25157500.0
1992/4/16,404.07,410.55,403.52,410.61,39211000.0,57466500.0
1992/4/17,408.56,414.42,406.19,414.42,15678000.0,45102500.0
1992/4/20,417.19,413.85,413.64,420.99,10170000.0,23206800.0
1992/4/21,417.99,410.06,402.89,421.55,51257000.0,72181100.0
1992/4/22,400.12,399.88,399.87,410.06,50596000.0,73540000.0
1992/4/23,407.13,407.25,394.6,408.86,54718000.0,71062000.0
1992/4/24,405.88,414.4,397.74,415.05,34706000.0,47646500.0
1992/4/27,422.45,424.58,413.47,424.92,37257000.0,53584900.0
1992/4/28,434.9,436.09,424.58,436.31,42392000.0,53950400.0
1992/4/29,445.25,444.16,436.09,446.12,52899000.0,66766700.0
1992/4/30,435.73,445.38,433.66,448.94,45704000.0,52587300.0
1992/5/4,454.86,453.62,445.38,456.24,64362000.0,101358200.0
1992/5/5,447.42,449.21,439.96,455.36,49359000.0,78293100.0
1992/5/6,449.78,449.96,446.39,454.08,33687000.0,54371200.0
1992/5/7,452.86,454.65,449.55,457.05,34414000.0,51743900.0
1992/5/8,461.05,468.11,454.65,468.42,48634000.0,84729000.0
1992/5/11,483.29,491.5,468.11,490.19,30950000.0,60654000.0
1992/5/12,502.8,506.53,491.5,506.68,33278000.0,65369200.0
1992/5/13,505.27,514.04,499.4,517.86,33897000.0,64664400.0
1992/5/14,514.48,523.36,511.91,523.5,33010000.0,60063600.0
1992/5/15,529.39,544.35,523.36,544.56,63283000.0,75109300.0
1992/5/18,560.09,571.82,544.35,571.85,29992000.0,61340800.0
1992/5/19,590.41,598.11,571.82,598.11,47790000.0,58722400.0
1992/5/20,617.28,616.99,598.11,623.88,65646000.0,119286200.0
1992/5/21,1260.32,1266.49,604.01,1334.98,89657000.0,181277400.0
1992/5/22,1306.37,1339.99,1262.44,1349.71,93725000.0,204173200.0
1992/5/25,1411.98,1421.57,1339.99,1428.79,88969000.0,222429100.0
1992/5/26,1332.39,1301.35,1291.0,1429.01,68128000.0,149448700.0
1992/5/27,1250.56,1193.17,823.36,1285.61,64528000.0,138824400.0
1992/5/28,1123.04,1160.17,1114.94,1184.18,48389000.0,117388200.0
1992/5/29,1243.65,1234.71,1154.01,1253.37,51615000.0,135997200.0
1992/6/1,1175.69,1183.24,1129.28,1249.58,39394000.0,105366100.0
1992/6/2,1155.88,1141.02,1138.58,1184.28,34033000.0,84509600.0
1992/6/3,1075.9,1059.07,1033.47,1141.02,41002000.0,91844900.0
1992/6/4,1087.49,1104.46,1050.45,1118.93,43184000.0,94263200.0
1992/6/5,1125.01,1105.76,1099.91,1143.07,44007000.0,100847200.0
1992/6/8,1092.07,1093.46,1085.19,1121.41,28747000.0,63968800.0
1992/6/9,1116.92,1126.62,1079.65,1144.39,35100000.0,78762200.0
1992/6/10,1199.23,1187.02,1134.73,1206.51,58732000.0,140149800.0
1992/6/11,1179.28,1178.3,1172.09,1188.68,34897000.0,85107100.0
1992/6/12,1164.12,1171.71,1153.97,1178.3,47202000.0,104835200.0
1992/6/15,1174.41,1171.85,1152.69,1181.86,37747000.0,78204200.0
1992/6/16,1171.75,1166.7,1164.24,1135.61,35158000.0,85477200.0
1992/6/17,1171.29,1169.57,1166.26,1186.59,34755000.0,84384000.0
1992/6/18,1167.16,1168.43,1158.32,1172.86,29101000.0,61629600.0
1992/6/19,1169.97,1171.94,1161.8,1171.94,25146000.0,55724500.0
1992/6/22,1173.68,1169.9,1165.74,1180.21,27924000.0,64265500.0
1992/6/23,1162.83,1158.17,1154.62,1172.46,19490000.0,44559400.0
1992/6/24,1150.89,1151.06,1144.46,1158.17,16975000.0,36497800.0
1992/6/25,1153.48,1160.23,1148.02,1160.23,19846000.0,50128000.0
1992/6/26,1164.29,1164.67,1160.23,1207.82,29061000.0,64137800.0
1992/6/29,1168.89,1169.51,1156.68,1173.49,53610000.0,102578800.0
1992/6/30,1186.62,1191.19,1169.51,1193.16,58976000.0,147621700.0
1992/7/1,1199.54,1194.18,1182.05,1215.13,58330000.0,112406300.0
1992/7/2,1187.3,1187.48,1179.86,1198.66,46512000.0,92341100.0
1992/7/3,1189.09,1189.16,1183.96,1193.39,75245000.0,154763600.0
1992/7/6,1197.76,1201.01,1190.27,1215.24,63782000.0,178473000.0
1992/7/7,1201.01,1206.46,1195.81,1206.91,68826000.0,188306200.0
1992/7/8,1192.37,1185.5,1182.72,1211.27,68043000.0,138880300.0
1992/7/9,1172.44,1178.53,1168.78,1187.18,53216000.0,130815400.0
1992/7/10,1175.14,1188.62,1166.45,1192.98,58149000.0,134101400.0
1992/7/13,1156.83,1136.33,1131.21,1198.9,51595000.0,123468500.0
1992/7/14,1124.65,1114.05,1110.19,1139.96,44462000.0,95340900.0
1992/7/15,1107.18,1107.69,1100.16,1135.57,44812000.0,121584400.0
1992/7/16,1114.13,1124.64,1108.23,1214.83,50464000.0,151032600.0
1992/7/17,1121.49,1125.56,1116.14,1134.32,62671000.0,115821100.0
1992/7/20,1100.6,1098.82,1094.81,1126.96,31699000.0,67313500.0
1992/7/21,1087.61,1082.39,1079.75,1096.49,35912000.0,66221900.0
1992/7/22,1059.22,1035.66,1034.91,1081.81,47347000.0,105623200.0
1992/7/23,1020.07,1014.57,961.61,1033.75,77014000.0,137013300.0
1992/7/24,1165.89,1142.02,1014.08,1178.9,57155000.0,100041800.0
1992/7/27,1169.42,1149.33,1108.05,1178.81,59560000.0,122257700.0
1992/7/28,1126.88,1105.95,1102.02,1148.63,78387000.0,105616900.0
1992/7/29,1078.31,1087.12,1047.03,1108.06,68987000.0,85225700.0
1992/7/30,1067.45,1057.4,1043.79,1087.36,99108000.0,88690300.0
1992/7/31,1045.67,1052.07,1032.54,1052.07,87149000.0,77149500.0
1992/8/3,1034.7,1031.55,1026.83,1060.36,60103000.0,73754400.0
1992/8/4,1018.3,1035.63,1016.16,1036.33,52472000.0,63035100.0
1992/8/5,1015.76,1012.55,1011.66,1038.3,61146000.0,76140000.0
1992/8/6,988.38,1002.17,983.22,1010.76,72555000.0,108106800.0
1992/8/7,1003.22,1005.23,995.71,1006.11,78256000.0,101707000.0
1992/8/10,992.73,964.09,956.55,1006.64,81781000.0,111257800.0
1992/8/11,926.81,863.41,797.6,961.61,106999000.0,153828800.0
1992/8/12,675.0,781.21,627.36,843.3,144831000.0,188801200.0
1992/8/13,797.17,850.94,745.62,890.06,115594000.0,171260100.0
1992/8/14,857.1,858.38,818.12,900.51,104407000.0,159447600.0
1992/8/17,898.66,939.46,858.38,940.76,113357000.0,190291900.0
1992/8/18,954.89,933.44,921.98,999.69,148494000.0,259401700.0
1992/8/19,920.66,939.51,888.23,951.16,75952000.0,131836200.0
1992/8/20,930.7,932.32,918.65,946.73,160565000.0,177488000.0
1992/8/21,916.99,916.25,912.89,938.37,170567000.0,189594700.0
1992/8/24,888.95,884.1,881.33,920.85,99347000.0,155058300.0
1992/8/25,868.1,849.57,848.05,887.49,84662000.0,135092100.0
1992/8/26,841.42,877.25,827.36,877.25,126153000.0,153393000.0
1992/8/27,874.75,863.77,861.64,880.02,54258000.0,89723300.0
1992/8/28,851.6,848.2,825.01,866.98,74884000.0,95684100.0
1992/8/31,833.5,823.27,823.02,848.4,54296000.0,77675200.0
1992/9/1,826.96,824.96,807.37,832.84,78694000.0,87529200.0
1992/9/2,803.83,787.67,783.96,826.68,93924000.0,140242100.0
1992/9/3,749.22,764.11,742.74,781.33,163730000.0,206650600.0
1992/9/4,759.54,753.58,749.46,776.18,98772000.0,130811500.0
1992/9/7,745.69,702.83,700.79,788.15,87105000.0,135455400.0
1992/9/8,653.36,640.12,595.42,702.83,100634000.0,130824900.0
1992/9/9,613.44,635.74,608.06,643.77,111908000.0,131749900.0
1992/9/10,643.21,692.78,622.01,695.18,113109000.0,142572800.0
